,Unnamed: 0,FID,image,panoId,FFE_gsv_m,camera_dem,pano_lat,pano_lon,target_lat,target_lon,image_date,STATIC_BFE,Under_fld,area_m2,area_ft2,FFE_gsv_m.1,FFE_gsv_ft,STATIC_BFE.1,FFE_need_Elevate,FFE_elevation_ft,BFE_MINUS_FFE,galveston_building_systems_location_factor_2021,galveston_area_modification_factor_2015,ENR_Construction_index_2015,ENR_Construction_index_1998,rsmeans_Construction_index_2015,rsmeans_construction_index_2021,area_ft_unreal_too_low,ENR_Construction_index_2021,PCI_Family_house_construction_1998,PCI_Family_house_construction_2015,PCI_Family_house_construction_2021,cost_1998_ENR,cost_2015_ENR,cost_2021_ENR,cost_2021_RSMeans,cost_2021_PCI_Family_house,is_residential
1965,1337,3376,16198_29.2870274_-94.8150622_0_268.73.jpg,WpWKu5lE12XD4vGlJJfl8w,1.866491422,0.74264653,29.2870274,-94.81506215,29.28700554,-94.81520768,"[2021, 4]",10,Y,226.878006,2442.094532,1.866491422,6.123659521,10,Y,5.376340479,3.876340479,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,47699.61401,68889.03951,69798.31991,78727.29425,78997.59962,Y
2008,1274,2866,15334_29.2893348_-94.8073821_0_162.80.jpg,A1tb6e-vXZ8GZ81VxdPG9A,1.905447997,0.752533499,29.2893348,-94.8073821,29.28918833,-94.80728506,"[2019, 10]",10,Y,226.7369995,2440.576751,1.905447997,6.251469806,10,Y,5.248530194,3.748530194,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,47436.02021,68508.35039,69412.606,78292.23776,78561.04939,Y
1579,5902,10140,4546_29.3144888_-94.7694857_0_283.49.jpg,NdGNRtUlCT3lTFNOixioYw,1.60862614,0.781902491,29.3144888,-94.7694857,29.31469674,-94.77004473,"[2021, 3]",11,Y,226.7310028,2440.512203,1.60862614,5.277644816,11,Y,7.222355184,5.722355184,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51047.62361,73724.3232,74697.42549,84253.11961,84542.39757,Y
1666,5499,248,10546_29.3146704_-94.7698965_0_277.47.jpg,06vkqXHcY1lW-9VMarNDgQ,1.738991447,0.759610538,29.3146704,-94.7698965,29.31469746,-94.77003767,"[2019, 8]",11,Y,226.7310028,2440.512203,1.738991447,5.705352516,11,Y,6.794647484,5.294647484,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50264.75422,72593.68258,73551.86132,82961.00875,83245.85032,Y
1011,7275,11872,7014_29.2959261_-94.8075243_0_163.58.jpg,52Bs-W1VVDn44Z8hUWTocg,0.8191195,0.762000872,29.2959261,-94.8075243,29.29581183,-94.80749798,"[2021, 4]",11,Y,226.6929932,2440.103071,0.8191195,2.687399934,11,Y,9.812600066,8.312600066,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,56885.14701,82155.02831,83239.40919,93887.83955,94210.19773,Y
387,11612,6976,23857_29.2154472_-94.9152335_0_311.15.jpg,MwVmp6P3vBJzRX203CfhGg,1.189612655,0.539499664,29.2154472,-94.9152335,29.21563581,-94.9154871,"[2020, 2]",17,Y,226.6649933,2439.801682,1.189612655,3.902928658,17,Y,14.59707134,13.09707134,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,68551.28193,99003.56779,100310.336,113142.5706,113531.0387,Y
2871,310,3172,15859_29.2880524_-94.7954879_0_222.79.jpg,9O0AJzVZLuysf1jAc56eGg,3.018172388,0.912172084,29.28805242,-94.79548785,29.28786087,-94.79562217,"[2016, 10]",10,Y,226.5480042,2438.542422,3.018172388,9.902140381,10,Y,1.597859619,0.097859619,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41455.22118,59870.72283,60660.96864,68421.04414,68655.96363,Y
2872,311,3176,15865_29.2880524_-94.7954879_0_222.79.jpg,9O0AJzVZLuysf1jAc56eGg,3.018172388,0.912172084,29.28805242,-94.79548785,29.28786087,-94.79562217,"[2016, 10]",10,Y,226.5480042,2438.542422,3.018172388,9.902140381,10,Y,1.597859619,0.097859619,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41455.22118,59870.72283,60660.96864,68421.04414,68655.96363,Y
1218,6883,10984,5828_29.3010449_-94.7843433_0_11.63.jpg,86i8VAyXFIqdI1NQPs7DUw,1.138158752,0.762136329,29.3010449,-94.7843433,29.3011526,-94.78428596,"[2019, 8]",11,Y,226.5469971,2438.531582,1.138158752,3.73411664,11,Y,8.76588336,7.26588336,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,54296.05977,78415.8003,79450.82635,89614.60093,89922.2872,Y
1241,6851,863,11889_29.3010717_-94.7842475_0_343.15.jpg,LrNMbPpQGf7_6MC0ZOAuzg,1.15803632,0.763736231,29.3010717,-94.7842475,29.30115151,-94.78428336,"[2019, 8]",11,Y,226.5469971,2438.531582,1.15803632,3.799331759,11,Y,8.700668241,7.200668241,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,54137.03065,78186.12624,79218.12078,89352.12642,89658.91151,Y
1903,1447,12582,8675_29.2877537_-94.8132604_0_193.76.jpg,rwHW_BRBhIalUS-JBzeAFw,1.795374916,0.733204519,29.28775369,-94.8132604,29.28757873,-94.81333184,"[2020, 3]",10,Y,226.4600067,2437.595225,1.795374916,5.890337651,10,Y,5.609662349,4.109662349,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,48038.29061,69378.16517,70293.90164,79286.27344,79558.49804,Y
1929,1424,3295,16048_29.2877041_-94.8134604_0_134.29.jpg,prVRFWV-IRC14JqThSWcgQ,1.811456803,0.742674799,29.2877041,-94.8134604,29.28759108,-94.81334578,"[2020, 3]",10,Y,226.4600067,2437.595225,1.811456803,5.943099747,10,Y,5.556900253,4.056900253,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,47941.83113,69238.85585,70152.75355,79127.06894,79398.74691,Y
2011,1286,3262,16004_29.2877283_-94.8133617_0_164.16.jpg,IqSoJGtltmlzpmw4lFGUow,1.898834741,0.734116382,29.28772829,-94.81336168,29.28758761,-94.81333435,"[2020, 3]",10,Y,226.4600067,2437.595225,1.898834741,6.229772772,10,Y,5.270227228,3.770227228,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,47417.73653,68481.94462,69385.8517,78262.0609,78530.76892,Y
2012,1287,12583,8676_29.2877283_-94.8133617_0_164.16.jpg,IqSoJGtltmlzpmw4lFGUow,1.898834741,0.734116382,29.28772829,-94.81336168,29.28758761,-94.81333435,"[2020, 3]",10,Y,226.4600067,2437.595225,1.898834741,6.229772772,10,Y,5.270227228,3.770227228,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,47417.73653,68481.94462,69385.8517,78262.0609,78530.76892,Y
1244,6856,5188,19750_29.2770001_-94.8454906_0_305.10.jpg,5E7YMwvW-sS_Kv_vSosXtg,1.156831849,0.656475772,29.2770001,-94.8454906,29.27715205,-94.8457076,"[2020, 3]",11,Y,226.326004,2436.152832,1.156831849,3.795380082,11,Y,8.704619918,7.204619918,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,54093.8477,78123.76029,79154.93165,89280.8538,89587.39417,Y
1658,5593,5187,19749_29.2769267_-94.845676_0_350.91.jpg,xzWgnXg988kCsa0j3iS8qA,1.707232233,0.649242929,29.2769267,-94.845676,29.27708224,-94.84570872,"[2020, 3]",11,Y,226.326004,2436.152832,1.707232233,5.60115562,11,Y,6.89884438,5.39884438,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50365.34835,72738.96328,73699.05961,83127.03744,83412.44906,Y
1232,6885,5529,20360_29.2745106_-94.8263243_0_334.51.jpg,PcjICHFhibrUMPgArjm7Kw,1.136873877,0.631952124,29.2745106,-94.8263243,29.27469658,-94.82646887,"[2020, 3]",11,Y,226.1369934,2434.118339,1.136873877,3.729901171,11,Y,8.770098829,7.270098829,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,54208.05597,78288.70288,79322.05135,89469.35235,89776.53992,Y
2897,268,3198,15900_29.2874518_-94.8037079_0_328.52.jpg,95CKlvuB2XORS8Lc1xYFEA,3.194356627,0.820130609,29.28745179,-94.80370788,29.28761371,-94.80376911,"[2021, 4]",10,N,226.0390015,2433.063563,3.194356627,10.48017266,10,Y,1.019827339,-0.480172661,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41362.08057,59736.2067,60524.67701,68267.31736,68501.70903,Y
2898,269,12579,8670_29.2874518_-94.8037079_0_328.52.jpg,95CKlvuB2XORS8Lc1xYFEA,3.194356627,0.820130609,29.2874518,-94.8037079,29.28761372,-94.80376913,"[2021, 4]",10,N,226.0390015,2433.063563,3.194356627,10.48017266,10,Y,1.019827339,-0.480172661,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41362.08057,59736.2067,60524.67701,68267.31736,68501.70903,Y
564,2376,9402,29459_29.2701317_-94.8387115_0_242.25.jpg,Uejz2Qas5U9booEBCnmAiQ,-0.432018813,0.674228977,29.2701317,-94.8387115,29.269969,-94.83893602,"[2021, 4]",10,Y,225.7680054,2430.146585,-0.432018813,-1.417384557,10,Y,12.91738456,11.41738456,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,64198.11687,92716.61209,93940.39745,105957.7555,106321.555,Y
1588,2018,6064,21760_29.2641549_-94.8402669_0_260.23.jpg,wiLuE_wuFEBbEWvkBdhUVQ,1.279881864,0.654821513,29.2641549,-94.8402669,29.26414623,-94.8404259,"[2021, 4]",10,Y,225.7680054,2430.146585,1.279881864,4.19908748,10,Y,7.30091252,5.80091252,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50973.98779,73617.9764,74589.675,84131.58511,84420.44578,Y
1589,2019,6067,21761_29.2641549_-94.8402669_0_260.23.jpg,wiLuE_wuFEBbEWvkBdhUVQ,1.279881864,0.654821513,29.26415491,-94.8402669,29.26414624,-94.8404259,"[2021, 4]",10,Y,225.7680054,2430.146585,1.279881864,4.19908748,10,Y,7.30091252,5.80091252,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50973.98779,73617.9764,74589.675,84131.58511,84420.44578,Y
1155,7040,5216,19792_29.2770249_-94.8335984_0_63.51.jpg,US_TyvhkApOBHBZuzPJlTA,1.041473954,0.369401217,29.2770249,-94.8335984,29.27715728,-94.83332156,"[2015, 6]",11,Y,225.7189941,2429.619032,1.041473954,3.416909298,11,Y,9.083090702,7.583090702,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,54868.30697,79242.25478,80288.18937,90559.08391,90870.013,Y
2883,3356,1111,12279_29.2988437_-94.7840979_0_58.07.jpg,sd6-9AEzY4VTL5-szUlG-w,3.180216105,0.764101907,29.2988437,-94.7840979,29.29894004,-94.78396127,"[2019, 10]",11,Y,225.7109985,2429.532968,3.180216105,10.43377987,11,Y,2.066220128,0.566220128,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41422.72344,59823.78874,60613.41506,68367.40725,68602.14258,Y
1516,2131,5899,21042_29.2698236_-94.8417298_0_322.88.jpg,3lJFTBm05urzvSc_uoArzg,1.185991298,0.617713822,29.2698236,-94.8417298,29.26994394,-94.84180816,"[2020, 3]",10,Y,225.6750031,2429.145517,1.185991298,3.891047566,10,Y,7.608952434,6.108952434,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51514.19503,74398.15793,75380.1543,85023.18675,85315.10868,Y
1553,2082,5914,21069_29.2698402_-94.8416825_0_322.22.jpg,WaCk_PO81ZuaHKzbApoSvA,1.232581019,0.630485717,29.2698402,-94.8416825,29.26994453,-94.84180981,"[2020, 3]",10,Y,225.6750031,2429.145517,1.232581019,4.043900981,10,Y,7.456099019,5.956099019,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51235.71764,73995.97354,74972.6614,84563.56518,84853.90903,Y
2198,884,12262,7943_29.2913658_-94.8003807_0_256.39.jpg,ODiqEtervQMGXLg-RFwrtg,2.111010239,0.798590644,29.2913658,-94.8003807,29.29135795,-94.80049522,"[2019, 10]",10,Y,225.6679993,2429.070128,2.111010239,6.925886611,10,Y,4.574113389,3.074113389,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,45983.71864,66410.89819,67287.4691,75895.24198,76155.82367,Y
2199,885,12263,7944_29.2913658_-94.8003807_0_256.39.jpg,ODiqEtervQMGXLg-RFwrtg,2.111010239,0.798590644,29.29136585,-94.80038074,29.291358,-94.80049526,"[2019, 10]",10,Y,225.6679993,2429.070128,2.111010239,6.925886611,10,Y,4.574113389,3.074113389,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,45983.71864,66410.89819,67287.4691,75895.24198,76155.82367,Y
1614,5867,3930,17161_29.2844622_-94.827826_0_282.88.jpg,22vWwb67gdmaPE3ClskB2g,1.618963467,0.454339346,29.28446218,-94.82782597,29.28450363,-94.82803144,"[2020, 3]",11,Y,225.5319977,2427.606219,1.618963467,5.311559931,11,Y,7.188440069,5.688440069,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50715.92276,73245.27209,74212.05129,83705.65375,83993.05201,Y
2241,3921,3872,17043_29.2848951_-94.8277932_0_193.05.jpg,Tgy20y3uMkPTarKrbCX-YA,2.465487951,0.475670566,29.28489508,-94.82779315,29.28449292,-94.82802386,"[2017, 9]",11,Y,225.5319977,2427.606219,2.465487951,8.08887123,11,Y,4.41112877,2.91112877,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,45659.25913,65942.30521,66812.69107,75359.72781,75618.47084,Y
1566,2080,6813,2342_29.2708481_-94.8338042_0_319.42.jpg,lptfrfVW_9Ndag75kv3Rbw,1.236674321,0.644760063,29.2708481,-94.8338042,29.27094404,-94.83389351,"[2021, 4]",10,Y,225.4880066,2427.132703,1.236674321,4.057330449,10,Y,7.442669551,5.942669551,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51168.8169,73899.35373,74874.76628,84453.14679,84743.11153,Y
2359,3754,1527,12952_29.2963514_-94.7986335_0_178.76.jpg,X0Ri_H537D3iLcRAfckP-A,2.630841675,0.732167446,29.2963514,-94.7986335,29.2961741,-94.79862926,"[2019, 1]",11,Y,225.4819946,2427.06799,2.630841675,8.631370325,11,Y,3.868629675,2.368629675,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,44661.62429,64501.49469,65352.863,73713.15072,73966.24034,Y
698,7517,10700,5430_29.3039558_-94.777488_0_357.64.jpg,On7Uuw6znzfAfDFe6eFB6g,0.160425972,0.777098279,29.3039558,-94.777488,29.30431482,-94.7775109,"[2019, 1]",11,Y,225.272995,2424.818337,0.160425972,0.526331929,11,Y,11.97366807,10.47366807,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,61769.01746,89208.44271,90385.92304,101948.5737,102298.6079,Y
1633,5806,5493,2027_29.2768862_-94.8450588_0_79.39.jpg,ZMYV4TKKv1KolcAECh_WIw,1.634900016,0.721289113,29.27688621,-94.84505876,29.27692446,-94.84487657,"[2020, 3]",11,Y,225.2100067,2424.140337,1.634900016,5.363845197,11,Y,7.136154803,5.636154803,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50548.45576,73003.41182,73966.99866,83429.25268,83715.70194,Y
1202,6991,5230,19821_29.2770258_-94.8399108_0_214.63.jpg,9I94NMjiDKAXiOmp1YMIZw,1.078060984,0.611635777,29.2770258,-94.8399108,29.27684732,-94.84001514,"[2019, 10]",11,Y,225.1629944,2423.634301,1.078060984,3.536945486,11,Y,8.963054514,7.463054514,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,54442.22942,78626.90236,79664.71479,89855.85113,90164.36572,Y
1273,6805,5327,19983_29.2769467_-94.8398699_0_230.09.jpg,lVx1FAhxsriur2KVt65Huw,1.17860785,0.590107113,29.27694673,-94.83986986,29.27684986,-94.84001986,"[2019, 10]",11,Y,225.1629944,2423.634301,1.17860785,3.866823655,11,Y,8.633176345,7.133176345,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,53642.72538,77472.23755,78494.80932,88536.2851,88840.26904,Y
2035,10534,6391,22460_29.258638_-94.9116561_0_346.43.jpg,CEeboqNI61yoBgcZ674EBw,3.101297673,0.331219826,29.258638,-94.9116561,29.25900347,-94.91175179,"[2021, 3]",14,Y,225.1320038,2423.300721,3.101297673,10.17486113,14,Y,5.325138868,3.825138868,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,47239.47082,68224.48858,69124.99744,77967.83677,78235.53458,Y
2541,11239,8819,27926_29.1401061_-95.0421004_0_158.69.jpg,Tr_htK8Ki_7yq_gqbNUGpw,4.349280562,0.75746721,29.1401061,-95.0421004,29.13984191,-95.04203237,"[2021, 4]",16,Y,225.1100006,2423.06388,4.349280562,14.26929318,16,Y,3.230706818,1.730706818,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,43428.64689,62720.79625,63548.66076,71678.14528,71924.24782,Y
2607,11233,8831,27958_29.1399358_-95.0423651_0_113.73.jpg,F_yBeVBK-lTMXUbqb7Ongg,4.418336662,0.758811677,29.1399358,-95.0423651,29.1398359,-95.04202633,"[2021, 4]",16,Y,225.1100006,2423.06388,4.418336662,14.49585519,16,Y,3.00414481,1.50414481,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,43016.91623,62126.16397,62946.17981,70998.59175,71242.36109,Y
1089,9117,333,10767_29.3078749_-94.7881195_0_328.80.jpg,6dQl4vwiK06T5frFWgY1Ow,1.221298606,0.390804343,29.3078749,-94.7881195,29.30799106,-94.78820491,"[2021, 4]",12,Y,225.0140076,2422.03062,1.221298606,4.00688519,12,Y,9.49311481,7.99311481,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,55690.02813,80429.00613,81490.60489,91915.31885,92230.9045,Y
1526,2153,6086,21800_29.2635766_-94.8399567_0_245.65.jpg,gYjSH5oGcpOrWfTVyXeAmg,1.168285663,0.677178433,29.26357665,-94.83995672,29.26351446,-94.84011345,"[2021, 4]",10,Y,224.8849945,2420.641935,1.168285663,3.832958212,10,Y,7.667041788,6.167041788,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51439.32214,74290.02453,75270.59363,84899.61049,85191.10813,Y
1682,1889,6043,21724_29.2644848_-94.8404436_0_64.70.jpg,mr6DqnaP8HoBvgR4f51KQw,1.388476946,0.674675243,29.2644848,-94.8404436,29.26456214,-94.84031374,"[2021, 4]",10,Y,224.8840027,2420.631259,1.388476946,4.555370558,10,Y,6.944629442,5.444629442,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50127.57485,72395.56453,73351.12827,82734.59685,83018.66105,Y
1538,6216,10051,4368_29.3246634_-94.7720478_0_206.94.jpg,5PLyECEhd8pN4KpTcI83PQ,1.486233944,0.688193023,29.3246634,-94.7720478,29.32454587,-94.77215951,"[2019, 9]",11,Y,224.871994,2420.501999,1.486233944,4.876095617,11,Y,7.623904383,6.123904383,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,51358.03783,74172.63158,75151.65119,84765.45229,85056.48931,Y
1102,7170,11116,5992_29.3004559_-94.7784316_0_237.35.jpg,cET0YufYhymBuwPDpxR6zQ,0.930846492,0.793150715,29.30045589,-94.77843164,29.30036037,-94.77860211,"[2019, 10]",11,Y,224.8269958,2420.017642,0.930846492,3.053958307,11,Y,9.446041693,7.946041693,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,55529.82571,80197.63758,81256.18246,91650.90785,91965.58566,Y
2088,4285,2099,13897_29.2928004_-94.8070653_0_253.34.jpg,ClLswsA98SUII8lCYl3obw,2.230409286,0.721714959,29.2928004,-94.8070653,29.29276836,-94.80716598,"[2020, 2]",11,Y,224.6459961,2418.069377,2.230409286,7.317615768,11,Y,5.182384232,3.682384232,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,46878.59881,67703.30772,68596.93741,77372.22447,77637.87729,Y
2930,7868,6002,21652_29.2650665_-94.8688303_0_80.46.jpg,wLLnegucd-XPXpkzKqNE2g,3.778763615,0.667622476,29.2650665,-94.8688303,29.26516198,-94.86856225,"[2021, 3]",12,N,224.6109924,2417.692601,3.778763615,12.39751842,12,Y,1.102481578,-0.397518422,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,41100.77421,59358.82118,60142.3103,67836.03625,68068.94715,Y
1608,6006,5478,2024_29.2766424_-94.8449302_0_64.89.jpg,mn9ADrpqz0HYXfrLyL42Hw,1.574205307,0.739872136,29.27664236,-94.84493021,29.27667628,-94.84475037,"[2020, 3]",11,Y,224.5140076,2416.648665,1.574205307,5.164715574,11,Y,7.335284426,5.835284426,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50753.1583,73299.04863,74266.53763,83767.11028,84054.71955,Y
1648,5847,5482,2025_29.2765613_-94.8448945_0_43.26.jpg,YAfwlwKFk17LzO4uQJITRQ,1.626178121,0.773939751,29.2765613,-94.8448945,29.27670078,-94.84472227,"[2020, 3]",11,Y,224.5140076,2416.648665,1.626178121,5.335230056,11,Y,7.164769944,5.664769944,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50444.1031,72852.70297,73814.30057,83257.02063,83542.87854,Y
1206,8989,318,10730_29.3081531_-94.7869545_0_13.09.jpg,J4gZ-SK9m3NCbCcMxg9DBw,1.364219708,0.42866922,29.3081259,-94.78705708,29.30829698,-94.78697832,"[2017, 5]",12,Y,224.4100037,2415.529176,1.364219708,4.475786444,12,Y,9.024213556,7.524213556,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,54407.89502,78577.31571,79614.47364,89799.18286,90107.50288,Y
1883,1608,4619,18680_29.2808812_-94.8249891_0_133.44.jpg,5Nmq6uc_hkXLtWD1sfMfrA,1.682059013,0.644733829,29.28088119,-94.82498912,29.28073644,-94.82477733,"[2021, 4]",10,Y,224.3710022,2415.109368,1.682059013,5.518566316,10,Y,5.981433684,4.481433684,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,48268.55759,69710.72282,70630.84879,79666.32467,79939.85415,Y
1952,1489,3097,1571_29.2809569_-94.8246953_0_178.66.jpg,bEV9D--12ibYF80W6rSb7w,1.769225101,0.718976245,29.28095685,-94.82469532,29.2807673,-94.82472815,"[2021, 4]",10,Y,224.3710022,2415.109368,1.769225101,5.804544295,10,Y,5.695455705,4.195455705,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,47750.55652,68962.61202,69872.86352,78811.37388,79081.96793,Y
1953,1490,3104,1572_29.2809569_-94.8246953_0_178.66.jpg,bEV9D--12ibYF80W6rSb7w,1.769225101,0.718976245,29.28095685,-94.82469532,29.2807673,-94.82472815,"[2021, 4]",10,Y,224.3710022,2415.109368,1.769225101,5.804544295,10,Y,5.695455705,4.195455705,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,47750.55652,68962.61202,69872.86352,78811.37388,79081.96793,Y
2077,1264,3112,1574_29.2809318_-94.8247938_0_163.61.jpg,tk39vLojKLDpnBTuIrsoMQ,1.90960211,0.699551196,29.2809318,-94.8247938,29.28075102,-94.82473158,"[2021, 4]",10,Y,224.3710022,2415.109368,1.90960211,6.265098786,10,Y,5.234901214,3.734901214,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,46916.33942,67757.8137,68652.16283,77434.51462,77700.38131,Y
2078,1265,3246,1597_29.2809318_-94.8247938_0_163.61.jpg,tk39vLojKLDpnBTuIrsoMQ,1.90960211,0.699551196,29.28093182,-94.82479378,29.28075104,-94.82473156,"[2021, 4]",10,Y,224.3710022,2415.109368,1.90960211,6.265098786,10,Y,5.234901214,3.734901214,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,46916.33942,67757.8137,68652.16283,77434.51462,77700.38131,Y
758,11377,9494,3122_29.2316413_-94.8901455_0_25.45.jpg,9b1V8M3EpD1ie5y7Xo7nvA,1.801084656,0.672047787,29.2316413,-94.8901455,29.23175294,-94.89008135,"[2020, 2]",16,Y,224.3370056,2414.743431,1.801084656,5.909070394,16,Y,11.59092961,10.09092961,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,60588.15746,87503.01358,88657.9836,99999.58697,100342.9295,Y
1359,6648,6952,2380_29.2702523_-94.8406295_0_334.22.jpg,9KWfkJor6sdA8USv-B8E3Q,1.247998616,0.642180569,29.27025229,-94.84062952,29.27041335,-94.84072718,"[2020, 3]",11,Y,224.095993,2412.149193,1.247998616,4.094483648,11,Y,8.405516352,6.905516352,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,52839.3736,76312.01574,77319.27351,87210.36846,87509.79994,Y
1918,1556,12827,897_29.2867548_-94.8170826_0_327.67.jpg,CJCdA8vqlkid6L2GKQmyRA,1.720006608,0.739969368,29.2867548,-94.8170826,29.28692484,-94.81724266,"[2019, 10]",10,Y,224.0899963,2412.084645,1.720006608,5.643066299,10,Y,5.856933701,4.356933701,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,47982.87689,69298.13522,70212.81536,79194.81418,79466.72475,Y
1250,2328,4072,17701_29.2830877_-94.8211819_0_88.37.jpg,27uUBp2ZrWY1Oc4So_WcAw,0.787410561,0.761050203,29.2830877,-94.8211819,29.28306749,-94.82090392,"[2021, 4]",10,Y,223.9519958,2410.59922,0.787410561,2.583367982,10,Y,8.916632018,7.416632018,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,54037.51567,78042.40409,79072.50161,89187.87886,89494.10001,Y
970,9255,10818,5568_29.3029531_-94.7851081_0_327.71.jpg,oIRPmy9S33RlDkDDypTfpg,0.964712625,0.55467392,29.3029531,-94.7851081,29.30304473,-94.78518019,"[2017, 3]",12,Y,223.9470062,2410.545513,0.964712625,3.165067667,12,Y,10.33493233,8.834932333,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,57455.18918,82978.29824,84073.54563,94828.68318,95154.27169,Y
1620,8610,773,11634_29.3032373_-94.7856043_0_103.39.jpg,B3KP74X_TQJNztNykwMe_g,1.874254107,0.523808434,29.3032373,-94.7856043,29.30309866,-94.78524219,"[2019, 10]",12,Y,223.9470062,2410.545513,1.874254107,6.149127648,12,Y,7.350872352,5.850872352,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,50653.16472,73154.63527,74120.21814,83602.07281,83889.11544,Y
1428,8803,10408,5002_29.3064923_-94.7788987_0_313.40.jpg,J5_u4U6oyu8qbFYATDFV0w,1.62216949,0.646222329,29.3064923,-94.7788987,29.30661138,-94.77902463,"[2019, 9]",12,Y,223.8970032,2410.007285,1.62216949,5.322078379,12,Y,8.177921621,6.677921621,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,52243.94903,75452.08789,76447.9953,86227.63167,86523.68899,Y
324,11683,8300,26203_29.1739044_-94.986044_0_171.84.jpg,d8aAKK3Cfi4OydzY1chkfw,1.156056837,0.568658931,29.17390445,-94.98604397,29.17350874,-94.98599593,"[2021, 4]",18,Y,223.7980042,2408.941669,1.156056837,3.792837392,18,Y,15.70716261,14.20716261,0.838,1.1,10035,5920,88.8,121.1,N,12133,72.5,114,156,70358.35103,101613.3846,102954.6003,116125.1033,116523.8118,Y
